       413.20506   7.2941159e-09
       413.24721   7.4934994e-09
       413.28936   7.5860704e-09
       413.33152   7.5441365e-09
       413.37368   7.7015863e-09
       413.41585   7.8321350e-09
       413.45802   7.8922666e-09
       413.50019   7.9041347e-09
       413.54237   7.8637832e-09
       413.58455   7.8289702e-09
       413.62674   7.8883106e-09
       413.66893   7.9436949e-09
       413.71113   7.9595190e-09
       413.75333   7.9516070e-09
       413.79553   7.9278708e-09
       413.83774   7.9357829e-09
       413.87996   7.9595190e-09
       413.92218   7.9595190e-09
       413.96440   7.9674310e-09
       414.00662   7.9990792e-09
       414.04886   8.0069913e-09
       414.09109   8.0069913e-09
       414.13333   8.0069913e-09
       414.17557   8.0149033e-09
       414.21782   8.0228154e-09
       414.26007   8.0307274e-09
       414.30233   8.0228154e-09
       414.34459   8.0228154e-09
       414.38686   7.9990792e-09
       414.42913   7.8764425e-09
       414.47140   7.6003121e-09
       414.51368   7.5528398e-09
       414.55596   7.8511240e-09
       414.59825   8.0149033e-09
       414.64054   8.0228154e-09
       414.68283   7.9990792e-09
       414.72513   7.9911672e-09
       414.76744   8.0149033e-09
       414.80975   8.0228154e-09
       414.85206   8.0149033e-09
       414.89438   8.0149033e-09
       414.93670   8.0386395e-09
       414.97902   8.0465515e-09
       415.02135   8.0149033e-09
       415.06369   8.0069913e-09
       415.10603   8.0307274e-09
       415.14837   8.0228154e-09
       415.19072   8.0149033e-09
       415.23307   8.0228154e-09
       415.27542   8.0465515e-09
       415.31778   8.0544636e-09
       415.36015   8.0544636e-09
       415.40252   8.0544636e-09
       415.44489   8.0307274e-09
       415.48727   7.9595190e-09
       415.52965   7.8891018e-09
       415.57204   7.8606184e-09
       415.61443   7.9357829e-09
       415.65682   8.0307274e-09
       415.69922   8.0544636e-09
       415.74162   8.0149033e-09
       415.78403   7.9674310e-09
       415.82644   7.9753431e-09
       415.86886   8.0069913e-09
       415.91128   8.0069913e-09
       415.95371   8.0149033e-09
       415.99614   8.0069913e-09
       416.03857   8.0307274e-09
       416.08101   8.0544636e-09
       416.12345   8.0544636e-09
       416.16590   8.0386395e-09
       416.20835   8.0228154e-09
       416.25080   8.0069913e-09
       416.29326   8.0149033e-09
       416.33573   8.0307274e-09
       416.37819   8.0307274e-09
       416.42067   7.9674310e-09
       416.46314   7.8123549e-09
       416.50563   7.8218494e-09
       416.54811   7.9753431e-09
       416.59060   8.0307274e-09
       416.63310   8.0307274e-09
       416.67559   8.0386395e-09
       416.71810   8.0386395e-09
       416.76060   8.0307274e-09
       416.80312   7.9911672e-09
       416.84563   7.9516070e-09
       416.88815   7.9753431e-09
       416.93068   8.0069913e-09
       416.97321   8.0149033e-09
       417.01574   8.0149033e-09
       417.05828   8.0228154e-09
       417.10082   8.0149033e-09
       417.14337   8.0069913e-09
       417.18592   7.9832551e-09
       417.22847   7.9516070e-09
       417.27103   7.8440031e-09
       417.31360   7.7403553e-09
       417.35616   7.8147285e-09
       417.39874   7.7767507e-09
       417.44131   7.4412799e-09
       417.48389   7.4009285e-09
       417.52648   7.7553882e-09
       417.56907   7.9436949e-09
       417.61166   7.9753431e-09
       417.65426   7.9357829e-09
       417.69686   7.9199588e-09
       417.73947   7.9436949e-09
       417.78208   7.9436949e-09
       417.82470   7.9199588e-09
       417.86732   7.8534976e-09
       417.90994   7.8440031e-09
       417.95257   7.7490586e-09
       417.99521   7.5101147e-09
       418.03784   7.6003121e-09
       418.08049   7.8519152e-09
       418.12313   7.9595190e-09
       418.16578   7.9753431e-09
       418.20844   7.9516070e-09
       418.25110   7.8534976e-09
       418.29376   7.7625090e-09
       418.33643   7.8352999e-09
       418.37910   7.9199588e-09
       418.42178   7.9436949e-09
       418.46446   7.9357829e-09
       418.50715   7.8978050e-09
       418.54984   7.8392559e-09
       418.59253   7.8487503e-09
       418.63523   7.9057171e-09
       418.67793   7.9516070e-09
       418.72064   7.9516070e-09
       418.76335   7.8946402e-09
       418.80607   7.7807067e-09
       418.84879   7.7213664e-09
       418.89151   7.7174104e-09
       418.93424   7.8155197e-09
       418.97697   7.9120467e-09
       419.01971   7.9278708e-09
       419.06245   7.9120467e-09
       419.10520   7.9065083e-09
       419.14795   7.8938490e-09
       419.19071   7.8796073e-09
       419.23347   7.8305526e-09
       419.27623   7.8107725e-09
       419.31900   7.8709041e-09
       419.36177   7.9120467e-09
       419.40455   7.9199588e-09
       419.44733   7.9104643e-09
       419.49011   7.9017611e-09
       419.53290   7.9049259e-09
       419.57570   7.9001786e-09
       419.61850   7.8574536e-09
       419.66130   7.8258054e-09
       419.70411   7.8447943e-09
       419.74692   7.8606184e-09
       419.78974   7.8811897e-09
       419.83256   7.8938490e-09
       419.87538   7.8503328e-09
       419.91821   7.6944654e-09
       419.96105   7.5536310e-09
       420.00388   7.4950819e-09
       420.04673   7.5694551e-09
       420.08957   7.7735859e-09
       420.13243   7.8487503e-09
       420.17528   7.8384647e-09
       420.21814   7.8313438e-09
       420.26101   7.7625090e-09
       420.30387   7.5789496e-09
